locus	sample	rep	mlength	MAPQ	mapped_origin	chrom	start	end	FLAG	QNAME
DRPLA	WGSrpt_12	63	150	39	ok	chr12	7045787	7045936	147	ST-E00110:326:HCJHTALXX:1:2213:22008:43237
DRPLA	WGSrpt_12	63	150	18	ok	chr12	7045837	7045980	147	ST-E00110:326:HCJHTALXX:1:1120:22475:26607
DRPLA	WGSrpt_12	54	148	39	ok	chr12	7045772	7045919	99	ST-E00110:326:HCJHTALXX:1:2221:10866:54453
DRPLA	WGSrpt_12	72	150	25	ok	chr12	7045800	7045938	147	ST-E00110:326:HCJHTALXX:1:2205:5020:65001
DRPLA	WGSrpt_12	41	150	34	ok	chr12	7045908	7046057	163	ST-E00110:326:HCJHTALXX:1:2221:4432:35924
DRPLA	WGSrpt_12	31	150	44	ok	chr12	7045926	7046075	99	ST-E00110:326:HCJHTALXX:2:2212:29122:9009
DRPLA	WGSrpt_12	35	148	44	ok	chr12	7045914	7046061	99	ST-E00110:326:HCJHTALXX:2:2111:10896:48740
DRPLA	WGSrpt_12	65	150	21	ok	chr12	7045799	7045942	147	ST-E00110:326:HCJHTALXX:2:1104:22597:13351
DRPLA	WGSrpt_12	64	150	39	ok	chr12	7045845	7045994	83	ST-E00110:326:HCJHTALXX:2:1219:29904:62364
DRPLA	WGSrpt_12	44	150	21	ok	chr12	7045905	7046053	163	ST-E00110:326:HCJHTALXX:1:1222:7730:4227
DRPLA	WGSrpt_12	28	150	38	ok	chr12	7045918	7046066	147	ST-E00110:326:HCJHTALXX:1:2121:26058:30386
DRPLA	WGSrpt_12	30	81	40	ok	chr12	7045825	7045905	83	ST-E00110:326:HCJHTALXX:1:2101:24616:4509
DRPLA	WGSrpt_12	62	150	16	ok	chr12	7045849	7045996	83	ST-E00110:326:HCJHTALXX:2:1108:26139:65863
DRPLA	WGSrpt_12	50	149	25	ok	chr12	7045766	7045914	83	ST-E00110:326:HCJHTALXX:2:2104:12672:63525
DRPLA	WGSrpt_12	42	150	44	ok	chr12	7045907	7046056	99	ST-E00110:326:HCJHTALXX:2:2216:4523:29824
DRPLA	WGSrpt_12	59	150	37	ok	chr12	7045777	7045926	147	ST-E00110:326:HCJHTALXX:1:1206:15524:54823
DRPLA	WGSrpt_12	66	148	38	ok	chr12	7045824	7045971	147	ST-E00110:326:HCJHTALXX:1:1213:18284:54190
DRPLA	WGSrpt_12	66	150	44	ok	chr12	7045801	7045950	99	ST-E00110:326:HCJHTALXX:1:2109:29234:34096
DRPLA	WGSrpt_12	64	150	24	ok	chr12	7045886	7046023	163	ST-E00110:326:HCJHTALXX:1:1212:27986:57811
DRPLA	WGSrpt_12	71	150	28	ok	chr12	7045886	7046025	99	ST-E00110:326:HCJHTALXX:2:1113:23003:26993
DRPLA	WGSrpt_12	40	150	40	ok	chr12	7045915	7046064	83	ST-E00110:326:HCJHTALXX:2:1204:12459:64597
DRPLA	WGSrpt_12	44	148	40	ok	chr12	7045760	7045907	163	ST-E00110:326:HCJHTALXX:2:1204:12459:64597
DRPLA	WGSrpt_12	57	150	44	ok	chr12	7045890	7046039	163	ST-E00110:326:HCJHTALXX:2:2207:7466:15689
DRPLA	WGSrpt_12	63	149	25	ok	chr12	7045799	7045947	83	ST-E00110:326:HCJHTALXX:1:1216:17097:51184
DRPLA	WGSrpt_12	60	150	44	ok	chr12	7045814	7045962	163	ST-E00110:326:HCJHTALXX:2:1114:6482:71190
DRPLA	WGSrpt_12	36	150	38	ok	chr12	7045745	7045894	147	ST-E00110:326:HCJHTALXX:2:2212:12033:4755
DRPLA	WGSrpt_12	33	149	44	ok	chr12	7045924	7046072	163	ST-E00110:326:HCJHTALXX:1:2109:28615:61855
DRPLA	WGSrpt_12	31	150	36	ok	chr12	7045918	7046067	83	ST-E00110:326:HCJHTALXX:2:1106:16711:43624
DRPLA	WGSrpt_12	33	150	44	ok	chr12	7045926	7046075	99	ST-E00110:326:HCJHTALXX:2:1207:21136:51465
DRPLA	WGSrpt_12	64	150	40	ok	chr12	7045838	7045987	163	ST-E00110:326:HCJHTALXX:2:1210:23135:23319
DRPLA	WGSrpt_12	32	150	37	ok	chr12	7045747	7045896	147	ST-E00110:326:HCJHTALXX:1:2224:29559:49777
DRPLA	WGSrpt_12	67	147	25	ok	chr12	7045785	7045931	83	ST-E00110:326:HCJHTALXX:2:2110:20273:57284
DRPLA	WGSrpt_12	67	150	37	ok	chr12	7045854	7046003	83	ST-E00110:326:HCJHTALXX:2:1218:5203:10222
DRPLA	WGSrpt_12	70	150	21	ok	chr12	7045846	7045989	83	ST-E00110:326:HCJHTALXX:2:1117:16133:53803
DRPLA	WGSrpt_12	65	148	36	ok	chr12	7045785	7045932	147	ST-E00110:326:HCJHTALXX:1:2116:20669:62892
DRPLA	WGSrpt_12	54	150	44	ok	chr12	7045773	7045922	163	ST-E00110:326:HCJHTALXX:1:1210:27904:44169
DRPLA	WGSrpt_12	70	150	39	ok	chr12	7045839	7045982	99	ST-E00110:326:HCJHTALXX:1:1103:14894:47334
DRPLA	WGSrpt_12	73	150	27	ok	chr12	7045871	7046014	147	ST-E00110:326:HCJHTALXX:2:1220:25418:61415
DRPLA	WGSrpt_12	44	150	17	ok	chr12	7045900	7046043	147	ST-E00110:326:HCJHTALXX:2:2110:1925:64035
DRPLA	WGSrpt_12	52	150	18	ok	chr12	7045898	7046047	163	ST-E00110:326:HCJHTALXX:1:2103:19126:37295
DRPLA	WGSrpt_12	38	149	37	ok	chr12	7045754	7045902	147	ST-E00110:326:HCJHTALXX:1:2124:18375:59341
DRPLA	WGSrpt_12	70	150	18	ok	chr12	7045850	7045993	163	ST-E00110:326:HCJHTALXX:2:1219:11951:48881
DRPLA	WGSrpt_12	35	150	42	ok	chr12	7045761	7045910	163	ST-E00110:326:HCJHTALXX:1:2109:4665:14248
DRPLA	WGSrpt_12	34	149	44	ok	chr12	7045750	7045898	99	ST-E00110:326:HCJHTALXX:2:1220:31193:68992
DRPLA	WGSrpt_12	35	148	34	ok	chr12	7045914	7046061	163	ST-E00110:326:HCJHTALXX:2:2104:20791:70346
DRPLA	WGSrpt_12	66	150	39	ok	chr12	7045814	7045960	163	ST-E00110:326:HCJHTALXX:1:2211:18964:16516
DRPLA	WGSrpt_12	63	150	39	ok	chr12	7045812	7045961	83	ST-E00110:326:HCJHTALXX:2:1209:14245:28769
DRPLA	WGSrpt_12	35	150	44	ok	chr12	7045757	7045905	163	ST-E00110:326:HCJHTALXX:2:2208:11069:71612
DRPLA	WGSrpt_12	64	150	39	ok	chr12	7045779	7045928	99	ST-E00110:326:HCJHTALXX:1:1103:26819:40530
DRPLA	WGSrpt_12	44	150	44	ok	chr12	7045759	7045908	83	ST-E00110:326:HCJHTALXX:2:2116:13606:27310
DRPLA	WGSrpt_12	54	150	21	ok	chr12	7045895	7046044	163	ST-E00110:326:HCJHTALXX:2:1218:26687:43044
DRPLA	WGSrpt_12	42	150	40	ok	chr12	7045757	7045906	83	ST-E00110:326:HCJHTALXX:1:1204:32410:36117
DRPLA	WGSrpt_12	66	150	39	ok	chr12	7045803	7045952	163	ST-E00110:326:HCJHTALXX:2:2203:7040:60202
DRPLA	WGSrpt_12	70	150	39	ok	chr12	7045839	7045982	83	ST-E00110:326:HCJHTALXX:2:2206:20040:8534
DRPLA	WGSrpt_12	64	150	44	ok	chr12	7045837	7045986	99	ST-E00110:326:HCJHTALXX:2:1219:19045:44538
DRPLA	WGSrpt_12	33	150	37	ok	chr12	7045741	7045890	83	ST-E00110:326:HCJHTALXX:2:2101:19035:68500
DRPLA	WGSrpt_12	42	150	44	ok	chr12	7045907	7046056	83	ST-E00110:326:HCJHTALXX:2:1209:7030:50129
DRPLA	WGSrpt_12	37	148	44	ok	chr12	7045754	7045901	163	ST-E00110:326:HCJHTALXX:2:1209:7030:50129
DRPLA	WGSrpt_12	67	150	25	ok	chr12	7045878	7046027	83	ST-E00110:326:HCJHTALXX:1:1120:5903:13088
DRPLA	WGSrpt_12	66	150	40	ok	chr12	7045815	7045964	163	ST-E00110:326:HCJHTALXX:1:1208:25388:16076
DRPLA	WGSrpt_12	66	148	25	ok	chr12	7045783	7045930	83	ST-E00110:326:HCJHTALXX:1:1111:31964:72578
DRPLA	WGSrpt_12	45	150	44	ok	chr12	7045768	7045916	163	ST-E00110:326:HCJHTALXX:2:1217:8562:61503
DRPLA	WGSrpt_12	64	149	39	ok	chr12	7045860	7046008	83	ST-E00110:326:HCJHTALXX:2:2119:11992:5950
DRPLA	WGSrpt_21	49	150	25	ok	chr12	7045830	7046000	83	ST-E00152:258:H7F3MALXX:8:1116:29833:57284
DRPLA	WGSrpt_21	46	150	44	ok	chr12	7045792	7045917	147	ST-E00152:258:H7F3MALXX:8:1117:21876:33656
DRPLA	WGSrpt_21	38	150	44	ok	chr12	7045754	7045902	147	ST-E00152:258:H7F3MALXX:8:2218:11830:22862
DRPLA	WGSrpt_21	46	149	44	ok	chr12	7045814	7045983	163	ST-E00152:258:H7F3MALXX:8:1117:14590:35801
DRPLA	WGSrpt_21	64	150	41	ok	chr12	7045882	7046031	83	ST-E00152:258:H7F3MALXX:8:2208:30543:49197
DRPLA	WGSrpt_21	45	150	48	ok	chr12	7045790	7045941	163	ST-E00152:258:H7F3MALXX:8:1214:20973:56915
DRPLA	WGSrpt_21	50	150	44	ok	chr12	7045806	7045976	147	ST-E00152:258:H7F3MALXX:8:2206:13200:72737
DRPLA	WGSrpt_21	46	150	22	ok	chr12	7045880	7046025	147	ST-E00152:258:H7F3MALXX:8:1223:15442:50428
DRPLA	WGSrpt_21	50	150	34	ok	chr12	7045880	7046021	83	ST-E00152:258:H7F3MALXX:8:1120:23470:14055
DRPLA	WGSrpt_21	50	150	39	ok	chr12	7045788	7045917	147	ST-E00152:258:H7F3MALXX:8:2221:17015:64439
DRPLA	WGSrpt_21	67	150	39	ok	chr12	7045850	7045999	99	ST-E00152:258:H7F3MALXX:8:2213:6959:21772
DRPLA	WGSrpt_21	33	149	44	ok	chr12	7045743	7045891	147	ST-E00152:258:H7F3MALXX:8:2218:14316:55403
DRPLA	WGSrpt_21	46	150	37	ok	chr12	7045821	7045991	83	ST-E00152:258:H7F3MALXX:8:2113:3031:46894
DRPLA	WGSrpt_21	40	150	31	ok	chr12	7045887	7046057	147	ST-E00152:258:H7F3MALXX:8:1209:24099:13211
DRPLA	WGSrpt_21	40	150	44	ok	chr12	7045916	7046065	163	ST-E00152:258:H7F3MALXX:8:1115:26118:41321
DRPLA	WGSrpt_21	15	150	40	un	chr12	7045892	7046041	89	ST-E00152:258:H7F3MALXX:8:1222:6553:59710
DRPLA	WGSrpt_21	28	150	44	ok	chr12	7045929	7046078	99	ST-E00152:258:H7F3MALXX:8:1224:20395:24479
DRPLA	WGSrpt_21	25	150	41	ok	chr12	7045932	7046081	83	ST-E00152:258:H7F3MALXX:8:1220:25246:59780
DRPLA	WGSrpt_21	46	150	37	ok	chr12	7045761	7045910	83	ST-E00152:258:H7F3MALXX:8:1104:6877:16147
DRPLA	WGSrpt_21	50	150	44	ok	chr12	7045787	7045917	147	ST-E00152:258:H7F3MALXX:8:2202:12956:9589
DRPLA	WGSrpt_21	27	150	39	ok	chr12	7045734	7045883	99	ST-E00152:258:H7F3MALXX:8:1117:6634:32848
DRPLA	WGSrpt_21	50	150	18	ok	chr12	7045889	7046020	147	ST-E00152:258:H7F3MALXX:8:1110:8166:32619
DRPLA	WGSrpt_21	63	150	44	ok	chr12	7045778	7045926	163	ST-E00152:258:H7F3MALXX:8:2219:2625:54594
DRPLA	WGSrpt_21	43	150	24	ok	chr12	7045864	7046026	163	ST-E00152:258:H7F3MALXX:8:2106:10206:25780
DRPLA	WGSrpt_21	34	150	44	ok	chr12	7045749	7045898	99	ST-E00152:258:H7F3MALXX:8:1205:12743:2294
DRPLA	WGSrpt_21	60	150	40	ok	chr12	7045846	7045994	163	ST-E00152:258:H7F3MALXX:8:1206:3955:61151
DRPLA	WGSrpt_21	67	149	39	ok	chr12	7045829	7045977	83	ST-E00152:258:H7F3MALXX:8:2108:11312:55825
DRPLA	WGSrpt_21	54	150	18	ok	chr12	7045894	7046043	99	ST-E00152:258:H7F3MALXX:8:1123:1712:28927
DRPLA	WGSrpt_21	23	150	44	ok	chr12	7045934	7046083	147	ST-E00152:258:H7F3MALXX:8:1119:8420:47509
DRPLA	WGSrpt_21	67	150	44	ok	chr12	7045867	7046016	99	ST-E00152:258:H7F3MALXX:8:2104:30949:58550
DRPLA	WGSrpt_21	50	148	41	ok	chr12	7045766	7045913	83	ST-E00152:258:H7F3MALXX:8:1118:31720:4473
DRPLA	WGSrpt_21	46	150	42	ok	chr12	7045903	7046052	83	ST-E00152:258:H7F3MALXX:8:1209:17624:2381
DRPLA	WGSrpt_21	30	148	42	ok	chr12	7045915	7046061	163	ST-E00152:258:H7F3MALXX:8:1215:6573:48213
DRPLA	WGSrpt_16	43	149	44	ok	chr12	7045759	7045907	99	ST-E00152:258:H7F3MALXX:5:1105:8400:72332
DRPLA	WGSrpt_16	31	150	44	ok	chr12	7045918	7046067	163	ST-E00118:309:HFVNHALXX:3:2112:21389:72332
DRPLA	WGSrpt_16	32	150	44	ok	chr12	7045925	7046074	83	ST-E00152:258:H7F3MALXX:5:1205:11556:43132
DRPLA	WGSrpt_16	51	150	14	ok	chr12	7045890	7046032	163	ST-E00152:258:H7F3MALXX:5:2124:10987:56739
DRPLA	WGSrpt_16	37	148	44	ok	chr12	7045754	7045901	163	ST-E00118:309:HFVNHALXX:3:1110:24129:45435
DRPLA	WGSrpt_16	69	150	44	ok	chr12	7045812	7045955	99	ST-E00152:258:H7F3MALXX:5:1104:31751:24286
DRPLA	WGSrpt_16	36	150	40	ok	chr12	7045748	7045897	83	ST-E00118:309:HFVNHALXX:3:1215:13058:44609
DRPLA	WGSrpt_16	35	150	44	ok	chr12	7045747	7045896	147	ST-E00118:309:HFVNHALXX:3:2214:9516:19592
DRPLA	WGSrpt_16	64	150	37	ok	chr12	7045791	7045938	147	ST-E00118:309:HFVNHALXX:3:2118:30279:57671
DRPLA	WGSrpt_16	28	148	39	ok	chr12	7045739	7045886	147	ST-E00118:309:HFVNHALXX:3:1118:15199:20295
DRPLA	WGSrpt_16	63	150	38	ok	chr12	7045808	7045957	83	ST-E00152:258:H7F3MALXX:5:1203:19695:36733
DRPLA	WGSrpt_16	43	150	44	ok	chr12	7045761	7045910	83	ST-E00152:258:H7F3MALXX:5:2206:9110:52186
DRPLA	WGSrpt_16	73	150	39	ok	chr12	7045831	7045974	99	ST-E00152:258:H7F3MALXX:5:1204:2564:9554
DRPLA	WGSrpt_16	73	150	28	ok	chr12	7045886	7046023	99	ST-E00152:258:H7F3MALXX:5:1107:4350:46859
DRPLA	WGSrpt_16	67	150	44	ok	chr12	7045871	7046020	99	ST-E00152:258:H7F3MALXX:5:2114:31467:17149
DRPLA	WGSrpt_16	66	149	40	ok	chr12	7045799	7045947	83	ST-E00118:309:HFVNHALXX:3:2204:5162:1924
DRPLA	WGSrpt_16	38	150	21	ok	chr12	7045917	7046066	147	ST-E00118:309:HFVNHALXX:3:1119:7984:43273
DRPLA	WGSrpt_16	67	150	37	ok	chr12	7045831	7045980	83	ST-E00152:258:H7F3MALXX:5:2218:23997:52414
DRPLA	WGSrpt_16	33	149	44	ok	chr12	7045924	7046072	163	ST-E00118:309:HFVNHALXX:3:1109:14844:61661
DRPLA	WGSrpt_16	69	150	18	ok	chr12	7045853	7045996	147	ST-E00118:309:HFVNHALXX:3:1124:31345:12332
DRPLA	WGSrpt_16	28	150	40	ok	chr12	7045735	7045884	83	ST-E00152:258:H7F3MALXX:5:2104:22079:44169
DRPLA	WGSrpt_16	26	150	44	ok	chr12	7045731	7045880	99	ST-E00118:309:HFVNHALXX:3:1106:24677:9853
DRPLA	WGSrpt_16	21	150	38	ok	chr12	7045933	7046082	147	ST-E00118:309:HFVNHALXX:3:2209:7628:41321
DRPLA	WGSrpt_16	68	150	28	ok	chr12	7045886	7046026	99	ST-E00152:258:H7F3MALXX:5:1110:15351:7655
DRPLA	WGSrpt_16	77	150	27	ok	chr12	7045871	7046011	147	ST-E00152:258:H7F3MALXX:5:2115:7040:2504
DRPLA	WGSrpt_16	73	150	28	ok	chr12	7045886	7046021	99	ST-E00152:258:H7F3MALXX:5:1214:22211:6460
DRPLA	WGSrpt_16	26	150	44	ok	chr12	7045931	7046080	83	ST-E00152:258:H7F3MALXX:5:2114:17777:43185
DRPLA	WGSrpt_16	57	149	44	ok	chr12	7045780	7045928	163	ST-E00152:258:H7F3MALXX:5:1105:14357:59974
DRPLA	WGSrpt_16	47	150	38	ok	chr12	7045769	7045918	163	ST-E00118:309:HFVNHALXX:3:2102:2341:28400
DRPLA	WGSrpt_16	62	150	44	ok	chr12	7045777	7045926	147	ST-E00152:258:H7F3MALXX:5:1101:18893:39317
DRPLA	WGSrpt_16	28	150	39	ok	chr12	7045735	7045884	83	ST-E00152:258:H7F3MALXX:5:1112:2909:19153
DRPLA	WGSrpt_16	34	150	44	ok	chr12	7045922	7046070	163	ST-E00118:309:HFVNHALXX:3:2114:26768:11787
DRPLA	WGSrpt_16	26	149	44	ok	chr12	7045732	7045880	99	ST-E00152:258:H7F3MALXX:5:2113:27255:7497
DRPLA	WGSrpt_16	37	148	39	ok	chr12	7045754	7045901	99	ST-E00118:309:HFVNHALXX:3:1106:6147:20190
DRPLA	WGSrpt_16	58	148	39	ok	chr12	7045775	7045922	99	ST-E00118:309:HFVNHALXX:3:2203:24089:65687
DRPLA	WGSrpt_16	28	150	25	ok	chr12	7045929	7046078	147	ST-E00118:309:HFVNHALXX:3:1108:29498:59376
DRPLA	WGSrpt_16	53	150	44	ok	chr12	7045896	7046045	147	ST-E00118:309:HFVNHALXX:3:1219:31101:41901
DRPLA	WGSrpt_16	45	150	40	ok	chr12	7045763	7045912	147	ST-E00152:258:H7F3MALXX:5:2101:29630:26378
DRPLA	WGSrpt_16	64	149	40	ok	chr12	7045780	7045928	99	ST-E00118:309:HFVNHALXX:3:2109:7172:10574
DRPLA	WGSrpt_16	64	150	25	ok	chr12	7045860	7046009	83	ST-E00152:258:H7F3MALXX:5:2103:19918:22247
DRPLA	WGSrpt_16	68	149	42	ok	chr12	7045803	7045938	147	ST-E00152:258:H7F3MALXX:5:1109:29447:23143
DRPLA	WGSrpt_16	70	150	18	ok	chr12	7045865	7046008	99	ST-E00152:258:H7F3MALXX:5:1107:21998:22616
DRPLA	WGSrpt_16	17	148	44	ok	chr12	7045748	7045893	163	ST-E00118:309:HFVNHALXX:3:1116:1306:19399
DRPLA	WGSrpt_16	20	150	41	ok	chr12	7045780	7045863	147	ST-E00152:258:H7F3MALXX:5:2121:23023:5054
DRPLA	WGSrpt_16	69	150	38	ok	chr12	7045825	7045968	163	ST-E00118:309:HFVNHALXX:3:1109:18274:22141
DRPLA	WGSrpt_16	64	150	38	ok	chr12	7045844	7045993	83	ST-E00118:309:HFVNHALXX:3:1205:31964:34641
DRPLA	WGSrpt_16	41	150	21	ok	chr12	7045905	7046054	163	ST-E00152:258:H7F3MALXX:5:1102:21197:28787
DRPLA	WGSrpt_16	53	150	34	ok	chr12	7045896	7046045	163	ST-E00118:309:HFVNHALXX:3:1206:12165:24392
DRPLA	WGSrpt_16	66	149	18	ok	chr12	7045868	7046016	147	ST-E00118:309:HFVNHALXX:3:1213:7101:50006
DRPLA	WGSrpt_16	64	150	37	ok	chr12	7045842	7045991	83	ST-E00152:258:H7F3MALXX:5:2123:11951:25991
DRPLA	WGSrpt_16	66	148	40	ok	chr12	7045824	7045968	83	ST-E00118:309:HFVNHALXX:3:2207:10896:18678
DRPLA	WGSrpt_16	20	150	44	ok	chr12	7045731	7045880	147	ST-E00152:258:H7F3MALXX:5:2213:9181:11664
DRPLA	WGSrpt_16	64	148	40	ok	chr12	7045781	7045928	99	ST-E00152:258:H7F3MALXX:5:2214:18233:64158
DRPLA	WGSrpt_16	24	150	44	ok	chr12	7045933	7046082	83	ST-E00118:309:HFVNHALXX:3:1105:24545:62470
DRPLA	WGSrpt_16	73	150	27	ok	chr12	7045871	7046013	83	ST-E00118:309:HFVNHALXX:3:1124:5984:60940
DRPLA	WGSrpt_16	71	150	44	ok	chr12	7045792	7045941	83	ST-E00118:309:HFVNHALXX:3:2220:26129:12297
DRPLA	WGSrpt_16	60	150	37	ok	chr12	7045775	7045924	83	ST-E00152:258:H7F3MALXX:5:1114:15026:65107
DRPLA	WGSrpt_16	36	150	44	ok	chr12	7045916	7046065	99	ST-E00152:258:H7F3MALXX:5:2209:11403:56264
DRPLA	WGSrpt_16	71	150	25	ok	chr12	7045829	7045978	83	ST-E00118:309:HFVNHALXX:3:2224:31883:23425
DRPLA	WGSrpt_16	23	149	44	ok	chr12	7045934	7046082	99	ST-E00118:309:HFVNHALXX:3:2114:24738:26343
DRPLA	WGSrpt_16	59	149	44	ok	chr12	7045775	7045923	83	ST-E00152:258:H7F3MALXX:5:1202:32796:8025
DRPLA	WGSrpt_16	72	150	28	ok	chr12	7045790	7045938	147	ST-E00152:258:H7F3MALXX:5:2109:13727:71506
DRPLA	WGSrpt_16	68	150	21	ok	chr12	7045848	7045991	99	ST-E00152:258:H7F3MALXX:5:2105:19613:11101
DRPLA	WGSrpt_16	66	150	21	ok	chr12	7045865	7046014	147	ST-E00118:309:HFVNHALXX:3:1214:30360:8904
DRPLA	WGSrpt_16	71	150	44	ok	chr12	7045792	7045938	83	ST-E00152:258:H7F3MALXX:5:2202:1884:56264
DRPLA	WGSrpt_16	49	148	36	ok	chr12	7045766	7045913	147	ST-E00152:258:H7F3MALXX:5:2120:10338:72561
DRPLA	WGSrpt_16	63	150	35	ok	chr12	7045892	7046035	83	ST-E00152:258:H7F3MALXX:5:1214:10470:44802
DRPLA	WGSrpt_16	63	150	38	ok	chr12	7045821	7045970	83	ST-E00152:258:H7F3MALXX:5:2107:28473:37911
DRPLA	WGSrpt_16	28	150	22	ok	chr12	7045925	7046016	147	ST-E00152:258:H7F3MALXX:5:1201:2138:4210
DRPLA	WGSrpt_16	35	150	36	ok	chr12	7045917	7046066	83	ST-E00118:309:HFVNHALXX:3:1116:8907:64667
DRPLA	WGSrpt_16	69	150	25	ok	chr12	7045805	7045951	83	ST-E00152:258:H7F3MALXX:5:2114:11677:11734
DRPLA	WGSrpt_16	73	150	27	ok	chr12	7045872	7046015	99	ST-E00118:309:HFVNHALXX:3:1109:26869:62066
DRPLA	WGSrpt_16	59	149	25	ok	chr12	7045775	7045923	83	ST-E00152:258:H7F3MALXX:5:1106:10023:37665
DRPLA	WGSrpt_16	18	150	44	ok	chr12	7045938	7046087	163	ST-E00118:309:HFVNHALXX:3:1112:8329:14582
DRPLA	WGSrpt_16	61	150	31	ok	chr12	7045892	7046036	83	ST-E00118:309:HFVNHALXX:3:1205:1296:47228
DRPLA	WGSrpt_16	35	150	44	ok	chr12	7045921	7046070	99	ST-E00152:258:H7F3MALXX:5:1210:25976:57952
DRPLA	WGSrpt_16	31	150	39	ok	chr12	7045739	7045888	83	ST-E00118:309:HFVNHALXX:3:1121:21653:72367
DRPLA	WGSrpt_16	50	150	37	ok	chr12	7045899	7046048	83	ST-E00118:309:HFVNHALXX:3:2103:11211:22352
DRPLA	WGSrpt_16	63	150	39	ok	chr12	7045778	7045927	83	ST-E00152:258:H7F3MALXX:5:2212:19502:21913
DRPLA	WGSrpt_16	35	150	44	ok	chr12	7045921	7046070	163	ST-E00118:309:HFVNHALXX:3:1201:27397:49900
DRPLA	WGSrpt_16	67	150	40	ok	chr12	7045869	7046018	99	ST-E00118:309:HFVNHALXX:3:2118:20334:36750
DRPLA	WGSrpt_16	31	150	44	ok	chr12	7045926	7046075	99	ST-E00118:309:HFVNHALXX:3:2219:9181:51430
DRPLA	WGSrpt_16	63	150	38	ok	chr12	7045807	7045956	83	ST-E00118:309:HFVNHALXX:3:2204:15686:71031
DRPLA	WGSrpt_16	33	149	25	ok	chr12	7045743	7045891	147	ST-E00152:258:H7F3MALXX:5:1213:29924:13246
DRPLA	WGSrpt_16	35	150	44	ok	chr12	7045920	7046069	147	ST-E00152:258:H7F3MALXX:5:2215:10866:45663
DRPLA	WGSrpt_16	40	150	44	ok	chr12	7045755	7045904	99	ST-E00152:258:H7F3MALXX:5:2215:10866:45663
DRPLA	WGSrpt_16	70	150	25	ok	chr12	7045853	7045996	83	ST-E00118:309:HFVNHALXX:3:1122:18101:7708
DRPLA	WGSrpt_16	58	150	40	ok	chr12	7045773	7045922	147	ST-E00152:258:H7F3MALXX:5:1106:28493:8060
DRPLA	WGSrpt_16	29	150	44	ok	chr12	7045928	7046077	163	ST-E00118:309:HFVNHALXX:3:1117:28280:5124
DRPLA	WGSrpt_16	69	150	21	ok	chr12	7045866	7046015	163	ST-E00118:309:HFVNHALXX:3:1107:30523:56862
DRPLA	WGSrpt_16	73	150	27	ok	chr12	7045886	7046018	83	ST-E00152:258:H7F3MALXX:5:2216:12652:55438
DRPLA	WGSrpt_16	67	150	21	ok	chr12	7045848	7045994	163	ST-E00152:258:H7F3MALXX:5:2214:9201:20629
DRPLA	WGSrpt_16	60	150	37	ok	chr12	7045777	7045926	83	ST-E00118:309:HFVNHALXX:3:2108:11880:70979
DRPLA	WGSrpt_16	67	150	44	ok	chr12	7045878	7046027	99	ST-E00152:258:H7F3MALXX:5:2213:5771:66584
DRPLA	WGSrpt_16	70	149	18	ok	chr12	7045839	7045981	147	ST-E00118:309:HFVNHALXX:3:1113:21146:30422
DRPLA	WGSrpt_16	66	149	38	ok	chr12	7045799	7045947	83	ST-E00152:258:H7F3MALXX:5:2206:3305:52502
DRPLA	WGSrpt_16	45	150	44	ok	chr12	7045766	7045914	147	ST-E00152:258:H7F3MALXX:5:2114:25692:57565
DRPLA	WGSrpt_16	29	150	44	ok	chr12	7045928	7046077	163	ST-E00152:258:H7F3MALXX:5:2213:27062:63736
DRPLA	WGSrpt_16	55	150	37	ok	chr12	7045770	7045919	83	ST-E00152:258:H7F3MALXX:5:1213:12956:36416
DRPLA	WGSrpt_16	67	150	40	ok	chr12	7045867	7046016	99	ST-E00118:309:HFVNHALXX:3:1210:10074:43659
DRPLA	WGSrpt_16	24	150	42	ok	chr12	7045734	7045883	147	ST-E00118:309:HFVNHALXX:3:2119:11170:11839
DRPLA	WGSrpt_16	22	150	42	ok	chr12	7045933	7046082	147	ST-E00152:258:H7F3MALXX:5:1217:3346:18326
DRPLA	WGSrpt_16	54	149	40	ok	chr12	7045780	7045928	163	ST-E00152:258:H7F3MALXX:5:1121:26372:55754
DRPLA	WGSrpt_16	36	150	44	ok	chr12	7045913	7046062	83	ST-E00152:258:H7F3MALXX:5:1116:13129:55561
DRPLA	WGSrpt_16	64	150	28	ok	chr12	7045892	7046033	147	ST-E00152:258:H7F3MALXX:5:2212:26433:45980
DRPLA	WGSrpt_16	68	150	37	ok	chr12	7045791	7045938	147	ST-E00118:309:HFVNHALXX:3:1202:26524:61960
DRPLA	WGSrpt_16	70	150	21	ok	chr12	7045844	7045987	99	ST-E00118:309:HFVNHALXX:3:2106:16630:39581
DRPLA	WGSrpt_16	73	150	18	ok	chr12	7045860	7046003	147	ST-E00118:309:HFVNHALXX:3:2119:19725:59675
DRPLA	WGSrpt_16	27	150	44	ok	chr12	7045933	7046082	147	ST-E00152:258:H7F3MALXX:5:2124:8227:31213
DRPLA	WGSrpt_16	73	150	27	ok	chr12	7045886	7046017	99	ST-E00118:309:HFVNHALXX:3:2118:5781:50814
DRPLA	WGSrpt_16	55	150	39	ok	chr12	7045770	7045919	99	ST-E00152:258:H7F3MALXX:5:1217:10368:43923
DRPLA	WGSrpt_16	40	150	39	ok	chr12	7045755	7045904	163	ST-E00118:309:HFVNHALXX:3:1117:6766:70451
